startDate,value
2020-08-19 03:47:56 -0400,60
2020-08-19 03:43:45 -0400,60
2020-08-19 03:38:43 -0400,63
2020-08-19 03:33:08 -0400,63
2020-08-19 03:27:38 -0400,63
2020-08-19 03:22:43 -0400,65
2020-08-19 03:17:48 -0400,66
2020-08-19 03:14:18 -0400,65
2020-08-19 03:07:48 -0400,69
2020-08-19 03:02:33 -0400,69
2020-08-19 02:58:08 -0400,71
2020-08-19 02:53:48 -0400,71
2020-08-19 02:48:08 -0400,73
2020-08-19 02:42:38 -0400,73
2020-08-19 02:37:43 -0400,70
2020-08-19 02:32:33 -0400,68
2020-08-19 02:30:52 -0400,68.8789
2020-08-19 02:27:41 -0400,69
2020-08-19 02:22:36 -0400,70
2020-08-19 02:18:01 -0400,69
2020-08-19 02:12:36 -0400,69
2020-08-19 02:08:11 -0400,69
2020-08-19 02:02:36 -0400,67
2020-08-19 02:00:41 -0400,68
2020-08-19 01:52:55 -0400,70
2020-08-19 01:48:23 -0400,74
2020-08-19 01:43:21 -0400,77
2020-08-19 01:37:59 -0400,74.2029
2020-08-19 01:37:54 -0400,76
2020-08-19 01:35:50 -0400,77.5758
2020-08-19 01:35:15 -0400,78
2020-08-18 19:00:37 -0400,91
2020-08-18 18:55:32 -0400,94
2020-08-18 18:41:57 -0400,85
2020-08-18 18:38:26 -0400,82
2020-08-18 18:35:35 -0400,89
2020-08-18 18:26:55 -0400,75
2020-08-18 18:25:50 -0400,82
2020-08-18 18:17:44 -0400,81
2020-08-18 18:12:42 -0400,78
2020-08-18 18:09:31 -0400,82
2020-08-18 18:02:46 -0400,81
2020-08-18 17:58:48 -0400,81
2020-08-18 17:55:56 -0400,84
2020-08-18 17:47:19 -0400,81
2020-08-18 17:44:52 -0400,83
2020-08-18 17:37:56 -0400,78
2020-08-18 17:34:36 -0400,81
2020-08-18 17:26:57 -0400,83
2020-08-18 17:24:24 -0400,83
2020-08-18 17:17:57 -0400,82
2020-08-18 17:12:22 -0400,87
2020-08-18 17:08:38 -0400,87
2020-08-18 17:05:34 -0400,88
2020-08-18 16:52:31 -0400,93
2020-08-18 16:49:19 -0400,88
2020-08-18 16:42:41 -0400,95
2020-08-18 16:38:43 -0400,104
2020-08-18 16:34:58 -0400,95
2020-08-18 16:27:14 -0400,89
2020-08-18 16:24:31 -0400,85
2020-08-18 16:16:55 -0400,86
2020-08-18 16:13:51 -0400,85
2020-08-18 16:07:31 -0400,81
2020-08-18 16:05:00 -0400,80
2020-08-18 15:59:04 -0400,80
2020-08-18 15:55:11 -0400,81
2020-08-18 15:48:56 -0400,78
2020-08-18 15:46:04 -0400,85
2020-08-18 15:37:51 -0400,86
2020-08-18 15:34:58 -0400,82
2020-08-18 15:23:12 -0400,89
2020-08-18 15:16:19 -0400,91
2020-08-18 15:14:24 -0400,90
2020-08-18 15:10:36 -0400,80
2020-08-18 15:07:16 -0400,92
2020-08-18 15:01:56 -0400,87
2020-08-18 14:57:36 -0400,89
2020-08-18 14:53:14 -0400,88
2020-08-18 14:49:49 -0400,84
2020-08-18 14:44:20 -0400,85
2020-08-18 14:38:22 -0400,88
2020-08-18 14:35:03 -0400,88
2020-08-18 14:28:32 -0400,86
2020-08-18 14:24:43 -0400,86
2020-08-18 14:19:03 -0400,87
2020-08-18 14:15:27 -0400,88
2020-08-18 14:07:47 -0400,86
2020-08-18 14:01:59 -0400,86
2020-08-18 14:00:45 -0400,86
2020-08-18 13:54:47 -0400,80
2020-08-18 13:50:41 -0400,83
2020-08-18 13:43:48 -0400,80
2020-08-18 13:38:45 -0400,97
2020-08-18 13:33:57 -0400,90
2020-08-18 13:29:56 -0400,82
2020-08-18 13:26:03 -0400,80
2020-08-18 13:20:55 -0400,83
2020-08-18 13:13:57 -0400,101
2020-08-18 13:09:04 -0400,72
2020-08-18 13:02:18 -0400,78
2020-08-18 13:00:06 -0400,84
2020-08-18 12:53:11 -0400,76
2020-08-18 12:48:37 -0400,79
2020-08-18 12:42:09 -0400,71
2020-08-18 12:38:33 -0400,79
2020-08-18 12:31:19 -0400,72
2020-08-18 12:27:48 -0400,74
2020-08-18 12:23:03 -0400,72
2020-08-18 12:18:47 -0400,72
2020-08-18 12:15:54 -0400,72
2020-08-18 12:11:04 -0400,71
2020-08-18 12:05:06 -0400,96
2020-08-18 11:56:30 -0400,71
2020-08-18 11:54:08 -0400,75
2020-08-18 11:51:03 -0400,74
2020-08-18 11:43:24 -0400,73
2020-08-18 11:38:07 -0400,77
2020-08-18 11:35:33 -0400,73
2020-08-18 11:27:07 -0400,66
2020-08-18 11:24:52 -0400,76
2020-08-18 11:19:05 -0400,67
2020-08-18 11:12:26 -0400,73
2020-08-18 11:10:42 -0400,73
2020-08-18 11:01:52 -0400,70
2020-08-18 11:00:38 -0400,73
2020-08-18 10:54:24 -0400,74
2020-08-18 10:52:55 -0400,72.4528
2020-08-18 10:48:35 -0400,72
2020-08-18 10:45:54 -0400,68
2020-08-18 10:40:49 -0400,64
2020-08-18 10:34:05 -0400,73
2020-08-18 10:27:20 -0400,78
2020-08-18 10:25:10 -0400,76
2020-08-18 10:19:17 -0400,77
2020-08-18 10:11:57 -0400,74
2020-08-18 10:06:37 -0400,72
2020-08-18 10:03:33 -0400,75
2020-08-18 10:00:01 -0400,79
2020-08-18 09:51:47 -0400,77
2020-08-18 09:46:13 -0400,76
2020-08-18 09:41:32 -0400,78
2020-08-18 09:36:48 -0400,78
2020-08-18 09:31:55 -0400,80
2020-08-18 09:28:32 -0400,80
2020-08-18 09:23:38 -0400,74
2020-08-18 09:20:39 -0400,74
2020-08-18 09:15:39 -0400,74
2020-08-18 09:06:54 -0400,70
2020-08-18 09:02:26 -0400,71
2020-08-18 09:01:03 -0400,73
2020-08-18 08:52:33 -0400,63
2020-08-18 08:48:43 -0400,65
2020-08-18 08:44:43 -0400,65
2020-08-18 08:39:49 -0400,59
2020-08-18 08:33:17 -0400,58
2020-08-18 08:26:18 -0400,63
2020-08-18 08:21:13 -0400,61
2020-08-18 08:17:59 -0400,59
2020-08-18 08:11:23 -0400,63
2020-08-18 08:06:23 -0400,62
2020-08-18 08:01:28 -0400,61
2020-08-18 07:56:48 -0400,62
2020-08-18 07:51:53 -0400,62
2020-08-18 07:46:38 -0400,60
2020-08-18 07:45:26 -0400,56
2020-08-18 07:39:08 -0400,56
2020-08-18 07:31:47 -0400,58
2020-08-18 07:28:43 -0400,58
2020-08-18 07:21:13 -0400,58
2020-08-18 07:16:13 -0400,59
2020-08-18 07:11:13 -0400,59
2020-08-18 07:06:13 -0400,58
2020-08-18 07:01:23 -0400,58
2020-08-18 06:56:23 -0400,58
2020-08-18 06:52:38 -0400,57
2020-08-18 06:48:40 -0400,59
2020-08-18 06:47:06 -0400,57.7444
2020-08-18 06:41:16 -0400,62
2020-08-18 06:36:16 -0400,61
2020-08-18 06:32:36 -0400,62
2020-08-18 06:29:14 -0400,60
2020-08-18 06:21:14 -0400,60
2020-08-18 06:16:19 -0400,61
2020-08-18 06:13:29 -0400,59
2020-08-18 06:06:17 -0400,59
2020-08-18 06:03:29 -0400,60
2020-08-18 05:56:24 -0400,62
2020-08-18 05:53:04 -0400,59
2020-08-18 05:49:29 -0400,51
2020-08-18 05:43:19 -0400,55
2020-08-18 05:38:45 -0400,57
2020-08-18 05:32:47 -0400,57
2020-08-18 05:26:14 -0400,60
2020-08-18 05:21:54 -0400,60
2020-08-18 05:16:19 -0400,62
2020-08-18 05:11:49 -0400,62
2020-08-18 05:06:14 -0400,62
2020-08-18 05:04:59 -0400,62
2020-08-18 04:56:24 -0400,66
2020-08-18 04:51:34 -0400,66
2020-08-18 04:46:12 -0400,64
2020-08-18 04:41:24 -0400,66
2020-08-18 04:36:24 -0400,65
2020-08-18 04:31:34 -0400,69
2020-08-18 04:26:24 -0400,66
2020-08-18 04:21:14 -0400,63
2020-08-18 04:16:34 -0400,63
2020-08-18 04:11:34 -0400,64
2020-08-18 04:06:14 -0400,65
2020-08-18 04:01:19 -0400,65
2020-08-18 03:58:49 -0400,65
2020-08-18 03:51:14 -0400,67
2020-08-18 03:46:59 -0400,67
2020-08-18 03:41:19 -0400,66
2020-08-18 03:36:59 -0400,66
2020-08-18 03:31:30 -0400,67
2020-08-18 03:26:14 -0400,70
2020-08-18 03:21:19 -0400,71
2020-08-18 03:16:24 -0400,72
2020-08-18 03:11:24 -0400,68
2020-08-18 03:06:14 -0400,71
2020-08-18 03:01:29 -0400,70
2020-08-18 02:56:29 -0400,69
2020-08-18 02:54:44 -0400,69
2020-08-18 02:46:59 -0400,71
2020-08-18 02:41:44 -0400,71
2020-08-18 02:36:24 -0400,70
2020-08-18 02:32:19 -0400,73
2020-08-18 02:30:51 -0400,72.4528
2020-08-18 02:26:41 -0400,73
2020-08-18 02:21:51 -0400,72
2020-08-18 02:19:51 -0400,72
2020-08-18 02:13:01 -0400,75
