startDate,value,type
2020-08-19 19:40:08 -0400,7,StepCount
2020-08-19 19:40:08 -0400,0.069,BasalEnergyBurned
2020-08-19 19:40:08 -0400,0.308,ActiveEnergyBurned
2020-08-19 19:40:06 -0400,9,StepCount
2020-08-19 19:40:06 -0400,168,HeartRate
2020-08-19 19:40:06 -0400,0.31,ActiveEnergyBurned
2020-08-19 19:40:06 -0400,0.069,BasalEnergyBurned
2020-08-19 19:40:06 -0400,0.0046809,DistanceWalkingRunning
2020-08-19 19:40:03 -0400,0.069,BasalEnergyBurned
2020-08-19 19:40:03 -0400,2,StepCount
2020-08-19 19:40:03 -0400,170,HeartRate
2020-08-19 19:40:03 -0400,0.312,ActiveEnergyBurned
2020-08-19 19:40:03 -0400,0.00182096,DistanceWalkingRunning
2020-08-19 19:40:00 -0400,0.00188753,DistanceWalkingRunning
2020-08-19 19:40:00 -0400,1,AppleExerciseTime
2020-08-19 19:40:00 -0400,0.313,ActiveEnergyBurned
2020-08-19 19:40:00 -0400,5,StepCount
2020-08-19 19:40:00 -0400,171,HeartRate
2020-08-19 19:40:00 -0400,0.069,BasalEnergyBurned
2020-08-19 19:40:00 -0400,5,AppleStandTime
2020-08-19 19:39:58 -0400,0.00282755,DistanceWalkingRunning
2020-08-19 19:39:58 -0400,0.315,ActiveEnergyBurned
2020-08-19 19:39:58 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:58 -0400,5,StepCount
2020-08-19 19:39:55 -0400,0.00189816,DistanceWalkingRunning
2020-08-19 19:39:55 -0400,0.318,ActiveEnergyBurned
2020-08-19 19:39:55 -0400,3,StepCount
2020-08-19 19:39:55 -0400,173,HeartRate
2020-08-19 19:39:55 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:53 -0400,5,StepCount
2020-08-19 19:39:53 -0400,0.00183691,DistanceWalkingRunning
2020-08-19 19:39:53 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:53 -0400,0.319,ActiveEnergyBurned
2020-08-19 19:39:50 -0400,0.32,ActiveEnergyBurned
2020-08-19 19:39:50 -0400,0.00240833,DistanceWalkingRunning
2020-08-19 19:39:50 -0400,5,StepCount
2020-08-19 19:39:50 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:48 -0400,0.32,ActiveEnergyBurned
2020-08-19 19:39:48 -0400,5,StepCount
2020-08-19 19:39:48 -0400,0.00232088,DistanceWalkingRunning
2020-08-19 19:39:48 -0400,177,HeartRate
2020-08-19 19:39:48 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:45 -0400,0.0026586,DistanceWalkingRunning
2020-08-19 19:39:45 -0400,5,StepCount
2020-08-19 19:39:45 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:45 -0400,179,HeartRate
2020-08-19 19:39:45 -0400,0.321,ActiveEnergyBurned
2020-08-19 19:39:43 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:43 -0400,0.321,ActiveEnergyBurned
2020-08-19 19:39:43 -0400,3,StepCount
2020-08-19 19:39:43 -0400,0.00289041,DistanceWalkingRunning
2020-08-19 19:39:40 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:40 -0400,0.0021309,DistanceWalkingRunning
2020-08-19 19:39:40 -0400,4,StepCount
2020-08-19 19:39:40 -0400,0.363,ActiveEnergyBurned
2020-08-19 19:39:37 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:37 -0400,5,StepCount
2020-08-19 19:39:37 -0400,0.364,ActiveEnergyBurned
2020-08-19 19:39:37 -0400,0.00233089,DistanceWalkingRunning
2020-08-19 19:39:36 -0400,184,HeartRate
2020-08-19 19:39:35 -0400,5,StepCount
2020-08-19 19:39:35 -0400,0.00208717,DistanceWalkingRunning
2020-08-19 19:39:35 -0400,0.365,ActiveEnergyBurned
2020-08-19 19:39:35 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:34 -0400,183,HeartRate
2020-08-19 19:39:32 -0400,0.00207226,DistanceWalkingRunning
2020-08-19 19:39:32 -0400,5,StepCount
2020-08-19 19:39:32 -0400,0.366,ActiveEnergyBurned
2020-08-19 19:39:32 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:30 -0400,0.00273167,DistanceWalkingRunning
2020-08-19 19:39:30 -0400,5,StepCount
2020-08-19 19:39:30 -0400,0.368,ActiveEnergyBurned
2020-08-19 19:39:30 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:27 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:27 -0400,0.00256814,DistanceWalkingRunning
2020-08-19 19:39:27 -0400,5,StepCount
2020-08-19 19:39:27 -0400,0.368,ActiveEnergyBurned
2020-08-19 19:39:26 -0400,187,HeartRate
2020-08-19 19:39:25 -0400,0.069,BasalEnergyBurned
2020-08-19 19:39:25 -0400,3,StepCount
2020-08-19 19:39:25 -0400,0.368,ActiveEnergyBurned
2020-08-19 19:39:25 -0400,0.00199512,DistanceWalkingRunning
2020-08-19 19:39:22 -0400,0.068,BasalEnergyBurned
2020-08-19 19:39:22 -0400,0.00253602,DistanceWalkingRunning
2020-08-19 19:39:22 -0400,192,HeartRate
2020-08-19 19:39:22 -0400,5,StepCount
2020-08-19 19:39:22 -0400,0.366,ActiveEnergyBurned
2020-08-19 19:39:20 -0400,5,StepCount
2020-08-19 19:39:20 -0400,0.00236142,DistanceWalkingRunning
2020-08-19 19:39:20 -0400,0.068,BasalEnergyBurned
2020-08-19 19:39:20 -0400,0.368,ActiveEnergyBurned
2020-08-19 19:39:17 -0400,0.541,ActiveEnergyBurned
2020-08-19 19:39:17 -0400,0.068,BasalEnergyBurned
2020-08-19 19:39:17 -0400,0.00262201,DistanceWalkingRunning
2020-08-19 19:39:17 -0400,5,StepCount
2020-08-19 19:39:16 -0400,193,HeartRate
2020-08-19 19:39:15 -0400,194,HeartRate
2020-08-19 19:39:14 -0400,0.549,ActiveEnergyBurned
2020-08-19 19:39:14 -0400,0.068,BasalEnergyBurned
2020-08-19 19:39:14 -0400,5,StepCount
2020-08-19 19:39:14 -0400,0.00226277,DistanceWalkingRunning
2020-08-19 19:39:12 -0400,5,StepCount
2020-08-19 19:39:12 -0400,0.00258158,DistanceWalkingRunning
2020-08-19 19:39:12 -0400,0.068,BasalEnergyBurned
2020-08-19 19:39:12 -0400,0.556,ActiveEnergyBurned
2020-08-19 19:39:10 -0400,193,HeartRate
2020-08-19 19:39:09 -0400,0.068,BasalEnergyBurned
2020-08-19 19:39:09 -0400,0.562,ActiveEnergyBurned
2020-08-19 19:39:09 -0400,5,StepCount
2020-08-19 19:39:09 -0400,0.00256868,DistanceWalkingRunning
2020-08-19 19:39:07 -0400,0.068,BasalEnergyBurned
2020-08-19 19:39:07 -0400,0.566,ActiveEnergyBurned
2020-08-19 19:39:07 -0400,6,StepCount
2020-08-19 19:39:07 -0400,0.00284129,DistanceWalkingRunning
2020-08-19 19:39:04 -0400,0.568,ActiveEnergyBurned
2020-08-19 19:39:04 -0400,0.00258732,DistanceWalkingRunning
2020-08-19 19:39:04 -0400,0.068,BasalEnergyBurned
2020-08-19 19:39:04 -0400,5,StepCount
2020-08-19 19:39:04 -0400,194,HeartRate
2020-08-19 19:39:02 -0400,0.00290487,DistanceWalkingRunning
2020-08-19 19:39:02 -0400,0.568,ActiveEnergyBurned
2020-08-19 19:39:02 -0400,6,StepCount
2020-08-19 19:39:02 -0400,0.068,BasalEnergyBurned
2020-08-19 19:39:00 -0400,1,AppleExerciseTime
2020-08-19 19:39:00 -0400,192,HeartRate
2020-08-19 19:38:59 -0400,0.00534667,DistanceWalkingRunning
2020-08-19 19:38:59 -0400,8,StepCount
2020-08-19 19:38:59 -0400,0.569,ActiveEnergyBurned
2020-08-19 19:38:59 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:57 -0400,0.571,ActiveEnergyBurned
2020-08-19 19:38:57 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:57 -0400,7,StepCount
2020-08-19 19:38:57 -0400,0.00486314,DistanceWalkingRunning
2020-08-19 19:38:55 -0400,188,HeartRate
2020-08-19 19:38:54 -0400,7,StepCount
2020-08-19 19:38:54 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:54 -0400,0.00466823,DistanceWalkingRunning
2020-08-19 19:38:54 -0400,0.572,ActiveEnergyBurned
2020-08-19 19:38:51 -0400,0.00474669,DistanceWalkingRunning
2020-08-19 19:38:51 -0400,0.576,ActiveEnergyBurned
2020-08-19 19:38:51 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:51 -0400,7,StepCount
2020-08-19 19:38:49 -0400,0.00433532,DistanceWalkingRunning
2020-08-19 19:38:49 -0400,0.578,ActiveEnergyBurned
2020-08-19 19:38:49 -0400,7,StepCount
2020-08-19 19:38:49 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:46 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:46 -0400,8,StepCount
2020-08-19 19:38:46 -0400,183,HeartRate
2020-08-19 19:38:46 -0400,0.578,ActiveEnergyBurned
2020-08-19 19:38:46 -0400,0.00494243,DistanceWalkingRunning
2020-08-19 19:38:45 -0400,182,HeartRate
2020-08-19 19:38:44 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:44 -0400,0.52,ActiveEnergyBurned
2020-08-19 19:38:44 -0400,0.00490604,DistanceWalkingRunning
2020-08-19 19:38:44 -0400,7,StepCount
2020-08-19 19:38:41 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:41 -0400,7,StepCount
2020-08-19 19:38:41 -0400,0.52,ActiveEnergyBurned
2020-08-19 19:38:41 -0400,0.00560007,DistanceWalkingRunning
2020-08-19 19:38:40 -0400,180,HeartRate
2020-08-19 19:38:39 -0400,0.00525775,DistanceWalkingRunning
2020-08-19 19:38:39 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:39 -0400,7,StepCount
2020-08-19 19:38:39 -0400,0.515,ActiveEnergyBurned
2020-08-19 19:38:36 -0400,0.509,ActiveEnergyBurned
2020-08-19 19:38:36 -0400,7,StepCount
2020-08-19 19:38:36 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:36 -0400,0.00523034,DistanceWalkingRunning
2020-08-19 19:38:34 -0400,7,StepCount
2020-08-19 19:38:34 -0400,0.0052152,DistanceWalkingRunning
2020-08-19 19:38:34 -0400,0.509,ActiveEnergyBurned
2020-08-19 19:38:34 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:32 -0400,178,HeartRate
2020-08-19 19:38:31 -0400,7,StepCount
2020-08-19 19:38:31 -0400,0.00462058,DistanceWalkingRunning
2020-08-19 19:38:31 -0400,0.513,ActiveEnergyBurned
2020-08-19 19:38:31 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:28 -0400,0.00423983,DistanceWalkingRunning
2020-08-19 19:38:28 -0400,0.516,ActiveEnergyBurned
2020-08-19 19:38:28 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:28 -0400,7,StepCount
2020-08-19 19:38:26 -0400,0.00510812,DistanceWalkingRunning
2020-08-19 19:38:26 -0400,172,HeartRate
2020-08-19 19:38:26 -0400,0.52,ActiveEnergyBurned
2020-08-19 19:38:26 -0400,7,StepCount
2020-08-19 19:38:26 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:23 -0400,0.068,BasalEnergyBurned
2020-08-19 19:38:23 -0400,0.516,ActiveEnergyBurned
2020-08-19 19:38:23 -0400,7,StepCount
2020-08-19 19:38:23 -0400,0.00476099,DistanceWalkingRunning
2020-08-19 19:38:21 -0400,168,HeartRate
2020-08-19 19:38:21 -0400,0.00522126,DistanceWalkingRunning
2020-08-19 19:38:21 -0400,0.332,ActiveEnergyBurned
2020-08-19 19:38:21 -0400,8,StepCount
2020-08-19 19:38:21 -0400,0.069,BasalEnergyBurned
2020-08-19 19:38:18 -0400,0.00397304,DistanceWalkingRunning
2020-08-19 19:38:18 -0400,7,StepCount
2020-08-19 19:38:18 -0400,0.069,BasalEnergyBurned
2020-08-19 19:38:18 -0400,0.333,ActiveEnergyBurned
2020-08-19 19:38:16 -0400,7,StepCount
2020-08-19 19:38:16 -0400,0.333,ActiveEnergyBurned
2020-08-19 19:38:16 -0400,167,HeartRate
2020-08-19 19:38:16 -0400,0.00437022,DistanceWalkingRunning
2020-08-19 19:38:16 -0400,0.069,BasalEnergyBurned
2020-08-19 19:38:13 -0400,7,StepCount
2020-08-19 19:38:13 -0400,0.00391332,DistanceWalkingRunning
2020-08-19 19:38:13 -0400,0.069,BasalEnergyBurned
2020-08-19 19:38:13 -0400,0.333,ActiveEnergyBurned
2020-08-19 19:38:12 -0400,169,HeartRate
2020-08-19 19:38:11 -0400,0.00339101,DistanceWalkingRunning
2020-08-19 19:38:11 -0400,0.069,BasalEnergyBurned
2020-08-19 19:38:11 -0400,6,StepCount
2020-08-19 19:38:11 -0400,0.335,ActiveEnergyBurned
2020-08-19 19:38:08 -0400,0.336,ActiveEnergyBurned
2020-08-19 19:38:08 -0400,171,HeartRate
2020-08-19 19:38:08 -0400,0.069,BasalEnergyBurned
2020-08-19 19:38:08 -0400,3,StepCount
2020-08-19 19:38:08 -0400,0.00160088,DistanceWalkingRunning
2020-08-19 19:38:05 -0400,5,StepCount
2020-08-19 19:38:05 -0400,0.00231307,DistanceWalkingRunning
2020-08-19 19:38:05 -0400,0.338,ActiveEnergyBurned
2020-08-19 19:38:05 -0400,0.069,BasalEnergyBurned
2020-08-19 19:38:03 -0400,173,HeartRate
2020-08-19 19:38:03 -0400,0.339,ActiveEnergyBurned
2020-08-19 19:38:03 -0400,0.069,BasalEnergyBurned
2020-08-19 19:38:03 -0400,5,StepCount
2020-08-19 19:38:03 -0400,0.00196306,DistanceWalkingRunning
2020-08-19 19:38:00 -0400,0.069,BasalEnergyBurned
2020-08-19 19:38:00 -0400,1,AppleExerciseTime
2020-08-19 19:38:00 -0400,0.00334059,DistanceWalkingRunning
2020-08-19 19:38:00 -0400,6,StepCount
2020-08-19 19:38:00 -0400,0.34,ActiveEnergyBurned
2020-08-19 19:38:00 -0400,173,HeartRate
2020-08-19 19:37:58 -0400,0.342,ActiveEnergyBurned
2020-08-19 19:37:58 -0400,0.00229508,DistanceWalkingRunning
2020-08-19 19:37:58 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:58 -0400,5,StepCount
2020-08-19 19:37:55 -0400,0.343,ActiveEnergyBurned
2020-08-19 19:37:55 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:55 -0400,0.00332639,DistanceWalkingRunning
2020-08-19 19:37:55 -0400,6,StepCount
2020-08-19 19:37:53 -0400,0.00199988,DistanceWalkingRunning
2020-08-19 19:37:53 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:53 -0400,4,StepCount
2020-08-19 19:37:53 -0400,0.343,ActiveEnergyBurned
2020-08-19 19:37:51 -0400,181,HeartRate
2020-08-19 19:37:50 -0400,5,StepCount
2020-08-19 19:37:50 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:50 -0400,0.00209371,DistanceWalkingRunning
2020-08-19 19:37:50 -0400,0.283,ActiveEnergyBurned
2020-08-19 19:37:49 -0400,181,HeartRate
2020-08-19 19:37:48 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:48 -0400,5,StepCount
2020-08-19 19:37:48 -0400,0.0025902,DistanceWalkingRunning
2020-08-19 19:37:48 -0400,0.283,ActiveEnergyBurned
2020-08-19 19:37:45 -0400,5,StepCount
2020-08-19 19:37:45 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:45 -0400,0.00243665,DistanceWalkingRunning
2020-08-19 19:37:45 -0400,182,HeartRate
2020-08-19 19:37:45 -0400,0.283,ActiveEnergyBurned
2020-08-19 19:37:42 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:42 -0400,0.00297693,DistanceWalkingRunning
2020-08-19 19:37:42 -0400,8,StepCount
2020-08-19 19:37:42 -0400,0.283,ActiveEnergyBurned
2020-08-19 19:37:40 -0400,0.00182061,DistanceWalkingRunning
2020-08-19 19:37:40 -0400,0.282,ActiveEnergyBurned
2020-08-19 19:37:40 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:40 -0400,4,StepCount
2020-08-19 19:37:38 -0400,185,HeartRate
2020-08-19 19:37:37 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:37 -0400,0.00183279,DistanceWalkingRunning
2020-08-19 19:37:37 -0400,0.244,ActiveEnergyBurned
2020-08-19 19:37:37 -0400,5,StepCount
2020-08-19 19:37:35 -0400,5,StepCount
2020-08-19 19:37:35 -0400,0.244,ActiveEnergyBurned
2020-08-19 19:37:35 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:35 -0400,0.00193221,DistanceWalkingRunning
2020-08-19 19:37:35 -0400,185,HeartRate
2020-08-19 19:37:32 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:32 -0400,0.00367576,DistanceWalkingRunning
2020-08-19 19:37:32 -0400,0.285,ActiveEnergyBurned
2020-08-19 19:37:32 -0400,6,StepCount
2020-08-19 19:37:30 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:30 -0400,5,StepCount
2020-08-19 19:37:30 -0400,0.288,ActiveEnergyBurned
2020-08-19 19:37:30 -0400,0.00213561,DistanceWalkingRunning
2020-08-19 19:37:29 -0400,188,HeartRate
2020-08-19 19:37:27 -0400,0.00176963,DistanceWalkingRunning
2020-08-19 19:37:27 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:27 -0400,5,StepCount
2020-08-19 19:37:27 -0400,0.287,ActiveEnergyBurned
2020-08-19 19:37:25 -0400,190,HeartRate
2020-08-19 19:37:24 -0400,0.00288234,DistanceWalkingRunning
2020-08-19 19:37:24 -0400,6,StepCount
2020-08-19 19:37:24 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:24 -0400,0.294,ActiveEnergyBurned
2020-08-19 19:37:22 -0400,0.00130574,DistanceWalkingRunning
2020-08-19 19:37:22 -0400,0.57,ActiveEnergyBurned
2020-08-19 19:37:22 -0400,4,StepCount
2020-08-19 19:37:22 -0400,0.069,BasalEnergyBurned
2020-08-19 19:37:19 -0400,0.068,BasalEnergyBurned
2020-08-19 19:37:19 -0400,0.00206527,DistanceWalkingRunning
2020-08-19 19:37:19 -0400,5,StepCount
2020-08-19 19:37:19 -0400,0.569,ActiveEnergyBurned
2020-08-19 19:37:17 -0400,0.00276758,DistanceWalkingRunning
2020-08-19 19:37:17 -0400,0.068,BasalEnergyBurned
2020-08-19 19:37:17 -0400,0.568,ActiveEnergyBurned
2020-08-19 19:37:17 -0400,5,StepCount
2020-08-19 19:37:16 -0400,186,HeartRate
2020-08-19 19:37:15 -0400,186,HeartRate
2020-08-19 19:37:14 -0400,0.00433158,DistanceWalkingRunning
2020-08-19 19:37:14 -0400,0.068,BasalEnergyBurned
2020-08-19 19:37:14 -0400,7,StepCount
2020-08-19 19:37:14 -0400,0.569,ActiveEnergyBurned
2020-08-19 19:37:12 -0400,0.068,BasalEnergyBurned
2020-08-19 19:37:12 -0400,7,StepCount
2020-08-19 19:37:12 -0400,0.556,ActiveEnergyBurned
2020-08-19 19:37:12 -0400,0.00466638,DistanceWalkingRunning
2020-08-19 19:37:09 -0400,0.068,BasalEnergyBurned
2020-08-19 19:37:09 -0400,0.556,ActiveEnergyBurned
2020-08-19 19:37:09 -0400,7,StepCount
2020-08-19 19:37:09 -0400,0.00378097,DistanceWalkingRunning
2020-08-19 19:37:08 -0400,183,HeartRate
2020-08-19 19:37:07 -0400,0.068,BasalEnergyBurned
2020-08-19 19:37:07 -0400,0.544,ActiveEnergyBurned
2020-08-19 19:37:07 -0400,7,StepCount
2020-08-19 19:37:07 -0400,0.0036024,DistanceWalkingRunning
2020-08-19 19:37:04 -0400,0.544,ActiveEnergyBurned
2020-08-19 19:37:04 -0400,0.068,BasalEnergyBurned
2020-08-19 19:37:04 -0400,0.00445377,DistanceWalkingRunning
2020-08-19 19:37:04 -0400,8,StepCount
2020-08-19 19:37:01 -0400,0.00435188,DistanceWalkingRunning
2020-08-19 19:37:01 -0400,0.548,ActiveEnergyBurned
2020-08-19 19:37:01 -0400,7,StepCount
2020-08-19 19:37:01 -0400,180,HeartRate
2020-08-19 19:37:01 -0400,0.068,BasalEnergyBurned
2020-08-19 19:37:00 -0400,1,AppleExerciseTime
2020-08-19 19:36:59 -0400,0.00503397,DistanceWalkingRunning
2020-08-19 19:36:59 -0400,7,StepCount
2020-08-19 19:36:59 -0400,0.548,ActiveEnergyBurned
2020-08-19 19:36:59 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:58 -0400,181,HeartRate
2020-08-19 19:36:56 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:56 -0400,7,StepCount
2020-08-19 19:36:56 -0400,0.00448418,DistanceWalkingRunning
2020-08-19 19:36:56 -0400,0.544,ActiveEnergyBurned
2020-08-19 19:36:54 -0400,7,StepCount
2020-08-19 19:36:54 -0400,0.00453942,DistanceWalkingRunning
2020-08-19 19:36:54 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:54 -0400,0.544,ActiveEnergyBurned
2020-08-19 19:36:53 -0400,180,HeartRate
2020-08-19 19:36:51 -0400,0.00483979,DistanceWalkingRunning
2020-08-19 19:36:51 -0400,0.462,ActiveEnergyBurned
2020-08-19 19:36:51 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:51 -0400,8,StepCount
2020-08-19 19:36:50 -0400,178,HeartRate
2020-08-19 19:36:49 -0400,0.462,ActiveEnergyBurned
2020-08-19 19:36:49 -0400,0.00445365,DistanceWalkingRunning
2020-08-19 19:36:49 -0400,7,StepCount
2020-08-19 19:36:49 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:46 -0400,0.465,ActiveEnergyBurned
2020-08-19 19:36:46 -0400,7,StepCount
2020-08-19 19:36:46 -0400,0.00405274,DistanceWalkingRunning
2020-08-19 19:36:46 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:44 -0400,0.00411249,DistanceWalkingRunning
2020-08-19 19:36:44 -0400,7,StepCount
2020-08-19 19:36:44 -0400,0.467,ActiveEnergyBurned
2020-08-19 19:36:44 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:43 -0400,176,HeartRate
2020-08-19 19:36:41 -0400,0.00402811,DistanceWalkingRunning
2020-08-19 19:36:41 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:41 -0400,7,StepCount
2020-08-19 19:36:41 -0400,0.469,ActiveEnergyBurned
2020-08-19 19:36:39 -0400,8,StepCount
2020-08-19 19:36:39 -0400,0.495,ActiveEnergyBurned
2020-08-19 19:36:39 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:39 -0400,0.00472357,DistanceWalkingRunning
2020-08-19 19:36:36 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:36 -0400,0.00468895,DistanceWalkingRunning
2020-08-19 19:36:36 -0400,0.495,ActiveEnergyBurned
2020-08-19 19:36:36 -0400,7,StepCount
2020-08-19 19:36:36 -0400,171,HeartRate
2020-08-19 19:36:33 -0400,7,StepCount
2020-08-19 19:36:33 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:33 -0400,0.495,ActiveEnergyBurned
2020-08-19 19:36:33 -0400,0.00400349,DistanceWalkingRunning
2020-08-19 19:36:31 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:31 -0400,0.00426233,DistanceWalkingRunning
2020-08-19 19:36:31 -0400,168,HeartRate
2020-08-19 19:36:31 -0400,0.491,ActiveEnergyBurned
2020-08-19 19:36:31 -0400,7,StepCount
2020-08-19 19:36:30 -0400,167,HeartRate
2020-08-19 19:36:28 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:28 -0400,8,StepCount
2020-08-19 19:36:28 -0400,0.00469474,DistanceWalkingRunning
2020-08-19 19:36:28 -0400,0.491,ActiveEnergyBurned
2020-08-19 19:36:26 -0400,7,StepCount
2020-08-19 19:36:26 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:26 -0400,0.437,ActiveEnergyBurned
2020-08-19 19:36:26 -0400,0.0044796,DistanceWalkingRunning
2020-08-19 19:36:25 -0400,166,HeartRate
2020-08-19 19:36:23 -0400,0.0045118,DistanceWalkingRunning
2020-08-19 19:36:23 -0400,0.436,ActiveEnergyBurned
2020-08-19 19:36:23 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:23 -0400,7,StepCount
2020-08-19 19:36:21 -0400,7,StepCount
2020-08-19 19:36:21 -0400,0.436,ActiveEnergyBurned
2020-08-19 19:36:21 -0400,0.00388105,DistanceWalkingRunning
2020-08-19 19:36:21 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:18 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:18 -0400,0.00432892,DistanceWalkingRunning
2020-08-19 19:36:18 -0400,0.436,ActiveEnergyBurned
2020-08-19 19:36:18 -0400,8,StepCount
2020-08-19 19:36:16 -0400,0.00356866,DistanceWalkingRunning
2020-08-19 19:36:16 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:16 -0400,0.301,ActiveEnergyBurned
2020-08-19 19:36:16 -0400,153,HeartRate
2020-08-19 19:36:16 -0400,7,StepCount
2020-08-19 19:36:13 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:13 -0400,0.301,ActiveEnergyBurned
2020-08-19 19:36:13 -0400,8,StepCount
2020-08-19 19:36:13 -0400,0.00479533,DistanceWalkingRunning
2020-08-19 19:36:11 -0400,153,HeartRate
2020-08-19 19:36:10 -0400,0.00246798,DistanceWalkingRunning
2020-08-19 19:36:10 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:10 -0400,0.301,ActiveEnergyBurned
2020-08-19 19:36:10 -0400,6,StepCount
2020-08-19 19:36:08 -0400,0.00378396,DistanceWalkingRunning
2020-08-19 19:36:08 -0400,0.302,ActiveEnergyBurned
2020-08-19 19:36:08 -0400,7,StepCount
2020-08-19 19:36:08 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:06 -0400,154,HeartRate
2020-08-19 19:36:05 -0400,0.00135861,DistanceWalkingRunning
2020-08-19 19:36:05 -0400,3,StepCount
2020-08-19 19:36:05 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:05 -0400,0.303,ActiveEnergyBurned
2020-08-19 19:36:04 -0400,155,HeartRate
2020-08-19 19:36:03 -0400,0.00233367,DistanceWalkingRunning
2020-08-19 19:36:03 -0400,0.303,ActiveEnergyBurned
2020-08-19 19:36:03 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:03 -0400,5,StepCount
2020-08-19 19:36:00 -0400,0.308,ActiveEnergyBurned
2020-08-19 19:36:00 -0400,0.0026294,DistanceWalkingRunning
2020-08-19 19:36:00 -0400,5,StepCount
2020-08-19 19:36:00 -0400,156,HeartRate
2020-08-19 19:36:00 -0400,0.068,BasalEnergyBurned
2020-08-19 19:36:00 -0400,1,AppleExerciseTime
2020-08-19 19:35:58 -0400,0.00236751,DistanceWalkingRunning
2020-08-19 19:35:58 -0400,0.068,BasalEnergyBurned
2020-08-19 19:35:58 -0400,0.312,ActiveEnergyBurned
2020-08-19 19:35:58 -0400,5,StepCount
2020-08-19 19:35:55 -0400,0.00252625,DistanceWalkingRunning
2020-08-19 19:35:55 -0400,5,StepCount
2020-08-19 19:35:55 -0400,0.068,BasalEnergyBurned
2020-08-19 19:35:55 -0400,0.317,ActiveEnergyBurned
2020-08-19 19:35:53 -0400,0.323,ActiveEnergyBurned
2020-08-19 19:35:53 -0400,5,StepCount
2020-08-19 19:35:53 -0400,0.068,BasalEnergyBurned
2020-08-19 19:35:53 -0400,0.0025086,DistanceWalkingRunning
2020-08-19 19:35:52 -0400,164,HeartRate
2020-08-19 19:35:50 -0400,5,StepCount
